,host,detection_timestamp,source,Intermediate_process,SYSCALL_2,Target,Count,threat_Score,certainity_Score
935,ta1-trace-2,2019-05-14T18:18:38.000000000-04:00,sshd,,EXECUTE,sh,2.0,5.0,10.0
936,ta1-trace-2,2019-05-14T18:30:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
937,ta1-trace-2,2019-05-14T18:30:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
938,ta1-trace-2,2019-05-14T18:19:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
939,ta1-trace-2,2019-05-14T18:19:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
940,ta1-trace-2,2019-05-14T17:58:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
941,ta1-trace-2,2019-05-14T18:02:31.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
942,ta1-trace-2,2019-05-14T18:02:31.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
943,ta1-trace-2,2019-05-14T18:03:39.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
944,ta1-trace-2,2019-05-14T18:03:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
945,ta1-trace-2,2019-05-14T18:00:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
946,ta1-trace-2,2019-05-14T18:00:26.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
947,ta1-trace-2,2019-05-14T17:58:49.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
948,ta1-trace-2,2019-05-14T17:58:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
949,ta1-trace-2,2019-05-14T18:00:23.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
950,ta1-trace-2,2019-05-14T17:58:22.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
951,ta1-trace-2,2019-05-14T17:58:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
952,ta1-trace-2,2019-05-14T17:58:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
953,ta1-trace-2,2019-05-14T17:57:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
954,ta1-trace-2,2019-05-14T17:56:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
955,ta1-trace-2,2019-05-14T18:29:26.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
956,ta1-trace-2,2019-05-14T18:29:27.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
957,ta1-trace-2,2019-05-14T18:30:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
958,ta1-trace-2,2019-05-14T18:30:59.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
959,ta1-trace-2,2019-05-14T18:32:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
960,ta1-trace-2,2019-05-14T18:32:46.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
961,ta1-trace-2,2019-05-14T18:15:06.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
962,ta1-trace-2,2019-05-14T18:15:07.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
963,ta1-trace-2,2019-05-14T18:01:39.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
964,ta1-trace-2,2019-05-14T18:01:39.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
965,ta1-trace-2,2019-05-14T17:57:28.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
966,ta1-trace-2,2019-05-14T17:59:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
967,ta1-trace-2,2019-05-14T17:59:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
968,ta1-trace-2,2019-05-14T18:34:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
969,ta1-trace-2,2019-05-14T18:34:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
970,ta1-trace-2,2019-05-14T18:23:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
971,ta1-trace-2,2019-05-14T18:23:33.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
972,ta1-trace-2,2019-05-14T17:58:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
973,ta1-trace-2,2019-05-14T18:02:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
974,ta1-trace-2,2019-05-14T18:02:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
975,ta1-trace-2,2019-05-14T18:32:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
976,ta1-trace-2,2019-05-14T18:32:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
977,ta1-trace-2,2019-05-14T18:31:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
978,ta1-trace-2,2019-05-14T18:31:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
979,ta1-trace-2,2019-05-14T18:00:31.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
980,ta1-trace-2,2019-05-14T18:00:31.000000000-04:00,sshd,,EXECUTE,sh,2.0,5.0,10.0
981,ta1-trace-2,2019-05-14T17:56:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
982,ta1-trace-2,2019-05-14T18:00:28.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
983,ta1-trace-2,2019-05-14T18:00:28.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
984,ta1-trace-2,2019-05-14T17:58:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
985,ta1-trace-2,2019-05-14T17:58:39.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
986,ta1-trace-2,2019-05-14T17:59:16.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
987,ta1-trace-2,2019-05-14T17:59:16.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
988,ta1-trace-2,2019-05-14T17:54:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
989,ta1-trace-2,2019-05-14T18:03:32.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
990,ta1-trace-2,2019-05-14T18:03:33.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
991,ta1-trace-2,2019-05-14T17:58:59.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
992,ta1-trace-2,2019-05-14T17:58:59.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
993,ta1-trace-2,2019-05-14T17:59:08.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
994,ta1-trace-2,2019-05-14T17:59:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
995,ta1-trace-2,2019-05-14T18:19:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
996,ta1-trace-2,2019-05-14T18:19:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
997,ta1-trace-2,2019-05-14T18:31:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
998,ta1-trace-2,2019-05-14T18:31:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
999,ta1-trace-2,2019-05-14T17:58:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1000,ta1-trace-2,2019-05-14T18:02:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1001,ta1-trace-2,2019-05-14T18:02:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1002,ta1-trace-2,2019-05-14T18:01:40.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1003,ta1-trace-2,2019-05-14T18:01:40.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1004,ta1-trace-2,2019-05-14T17:57:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1005,ta1-trace-2,2019-05-14T18:34:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1006,ta1-trace-2,2019-05-14T18:34:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1007,ta1-trace-2,2019-05-14T18:24:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1008,ta1-trace-2,2019-05-14T18:24:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1009,ta1-trace-2,2019-05-14T18:31:21.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1010,ta1-trace-2,2019-05-14T18:31:21.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1011,ta1-trace-2,2019-05-14T18:01:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1012,ta1-trace-2,2019-05-14T18:01:09.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1013,ta1-trace-2,2019-05-14T17:58:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1014,ta1-trace-2,2019-05-14T17:58:36.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1015,ta1-trace-2,2019-05-14T17:53:30.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
1016,ta1-trace-2,2019-05-14T18:05:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1017,ta1-trace-2,2019-05-14T18:05:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1018,ta1-trace-2,2019-05-14T18:02:20.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1019,ta1-trace-2,2019-05-14T18:02:20.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1020,ta1-trace-2,2019-05-14T18:26:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1021,ta1-trace-2,2019-05-14T18:26:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1022,ta1-trace-2,2019-05-14T18:18:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1023,ta1-trace-2,2019-05-14T18:11:42.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1024,ta1-trace-2,2019-05-14T18:11:43.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1025,ta1-trace-2,2019-05-14T18:07:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1026,ta1-trace-2,2019-05-14T18:07:55.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1027,ta1-trace-2,2019-05-14T17:57:42.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1028,ta1-trace-2,2019-05-14T18:30:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1029,ta1-trace-2,2019-05-14T18:30:35.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1030,ta1-trace-2,2019-05-14T18:03:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1031,ta1-trace-2,2019-05-14T18:03:44.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1032,ta1-trace-2,2019-05-14T17:59:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1033,ta1-trace-2,2019-05-14T17:59:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1034,ta1-trace-2,2019-05-14T18:31:50.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1035,ta1-trace-2,2019-05-14T18:31:50.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1036,ta1-trace-2,2019-05-14T18:05:41.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1037,ta1-trace-2,2019-05-14T18:05:42.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1038,ta1-trace-2,2019-05-14T18:33:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1039,ta1-trace-2,2019-05-14T18:31:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1040,ta1-trace-2,2019-05-14T18:31:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1041,ta1-trace-2,2019-05-14T18:33:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1042,ta1-trace-2,2019-05-14T18:33:02.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1043,ta1-trace-2,2019-05-14T17:58:27.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1044,ta1-trace-2,2019-05-14T17:58:42.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1045,ta1-trace-2,2019-05-14T17:58:42.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1046,ta1-trace-2,2019-05-14T18:53:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1047,ta1-trace-2,2019-05-14T18:53:08.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1048,ta1-trace-2,2019-05-14T18:50:19.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1049,ta1-trace-2,2019-05-14T18:50:19.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1050,ta1-trace-2,2019-05-14T19:20:15.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1051,ta1-trace-2,2019-05-14T19:20:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1052,ta1-trace-2,2019-05-14T18:35:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1053,ta1-trace-2,2019-05-14T18:53:31.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1054,ta1-trace-2,2019-05-14T18:53:31.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1055,ta1-trace-2,2019-05-14T19:18:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1056,ta1-trace-2,2019-05-14T19:18:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1057,ta1-trace-2,2019-05-14T18:34:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1058,ta1-trace-2,2019-05-14T18:53:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1059,ta1-trace-2,2019-05-14T18:53:58.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1060,ta1-trace-2,2019-05-14T18:55:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1061,ta1-trace-2,2019-05-14T18:55:14.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1062,ta1-trace-2,2019-05-14T18:53:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1063,ta1-trace-2,2019-05-14T18:53:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1064,ta1-trace-2,2019-05-14T18:34:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1065,ta1-trace-2,2019-05-14T19:14:34.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1066,ta1-trace-2,2019-05-14T19:14:34.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1067,ta1-trace-2,2019-05-14T19:04:19.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1068,ta1-trace-2,2019-05-14T19:04:19.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1069,ta1-trace-2,2019-05-14T18:37:07.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1070,ta1-trace-2,2019-05-14T18:59:45.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1071,ta1-trace-2,2019-05-14T18:59:45.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1072,ta1-trace-2,2019-05-14T18:52:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1073,ta1-trace-2,2019-05-14T18:52:35.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1074,ta1-trace-2,2019-05-14T19:13:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1075,ta1-trace-2,2019-05-14T19:13:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1076,ta1-trace-2,2019-05-14T18:45:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1077,ta1-trace-2,2019-05-14T18:53:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1078,ta1-trace-2,2019-05-14T18:53:51.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1079,ta1-trace-2,2019-05-14T19:04:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1080,ta1-trace-2,2019-05-14T19:04:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1081,ta1-trace-2,2019-05-14T18:54:20.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1082,ta1-trace-2,2019-05-14T18:54:20.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1083,ta1-trace-2,2019-05-14T18:46:35.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1084,ta1-trace-2,2019-05-14T18:46:35.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1085,ta1-trace-2,2019-05-14T19:13:04.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1086,ta1-trace-2,2019-05-14T19:13:04.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1087,ta1-trace-2,2019-05-14T18:54:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1088,ta1-trace-2,2019-05-14T18:54:33.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1089,ta1-trace-2,2019-05-14T18:53:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1090,ta1-trace-2,2019-05-14T18:53:25.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1091,ta1-trace-2,2019-05-14T18:56:36.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1092,ta1-trace-2,2019-05-14T18:56:36.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1093,ta1-trace-2,2019-05-14T18:35:02.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1094,ta1-trace-2,2019-05-14T19:08:38.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1095,ta1-trace-2,2019-05-14T19:08:38.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1096,ta1-trace-2,2019-05-14T18:53:41.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1097,ta1-trace-2,2019-05-14T18:53:41.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1098,ta1-trace-2,2019-05-14T18:41:37.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1099,ta1-trace-2,2019-05-14T19:22:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1100,ta1-trace-2,2019-05-14T19:22:12.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1101,ta1-trace-2,2019-05-14T18:53:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1102,ta1-trace-2,2019-05-14T18:53:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1103,ta1-trace-2,2019-05-14T18:34:25.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1104,ta1-trace-2,2019-05-14T18:54:54.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1105,ta1-trace-2,2019-05-14T18:54:54.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1106,ta1-trace-2,2019-05-14T18:59:47.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1107,ta1-trace-2,2019-05-14T18:59:47.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1108,ta1-trace-2,2019-05-14T19:03:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1109,ta1-trace-2,2019-05-14T19:03:53.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1110,ta1-trace-2,2019-05-14T18:57:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1111,ta1-trace-2,2019-05-14T18:57:15.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1112,ta1-trace-2,2019-05-14T19:17:13.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1113,ta1-trace-2,2019-05-14T19:17:13.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1114,ta1-trace-2,2019-05-14T18:40:53.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1115,ta1-trace-2,2019-05-14T19:10:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1116,ta1-trace-2,2019-05-14T19:10:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1117,ta1-trace-2,2019-05-14T18:55:21.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1118,ta1-trace-2,2019-05-14T18:55:22.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1119,ta1-trace-2,2019-05-14T19:15:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1120,ta1-trace-2,2019-05-14T19:15:11.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1121,ta1-trace-2,2019-05-14T19:22:30.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1122,ta1-trace-2,2019-05-14T19:22:30.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1123,ta1-trace-2,2019-05-14T18:55:05.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1124,ta1-trace-2,2019-05-14T18:55:05.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1125,ta1-trace-2,2019-05-14T18:59:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1126,ta1-trace-2,2019-05-14T18:59:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1127,ta1-trace-2,2019-05-14T19:17:09.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1128,ta1-trace-2,2019-05-14T19:17:09.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1129,ta1-trace-2,2019-05-14T19:22:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1130,ta1-trace-2,2019-05-14T19:22:57.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1131,ta1-trace-2,2019-05-14T18:55:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1132,ta1-trace-2,2019-05-14T18:55:10.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1133,ta1-trace-2,2019-05-14T19:22:03.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1134,ta1-trace-2,2019-05-14T19:22:03.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1135,ta1-trace-2,2019-05-14T18:57:39.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1136,ta1-trace-2,2019-05-14T18:57:39.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1137,ta1-trace-2,2019-05-14T19:04:29.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1138,ta1-trace-2,2019-05-14T19:04:29.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1139,ta1-trace-2,2019-05-14T18:51:00.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1140,ta1-trace-2,2019-05-14T18:51:01.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1141,ta1-trace-2,2019-05-14T20:02:43.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1142,ta1-trace-2,2019-05-14T20:00:22.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1143,ta1-trace-2,2019-05-14T19:59:17.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1144,ta1-trace-2,2019-05-14T19:26:10.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1145,ta1-trace-2,2019-05-14T19:53:44.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1146,ta1-trace-2,2019-05-14T19:31:55.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1147,ta1-trace-2,2019-05-14T20:09:10.000000000-04:00,sshd,,EXECUTE,sshd,2.0,5.0,10.0
1148,ta1-trace-2,2019-05-14T20:09:10.000000000-04:00,sshd,,EXECUTE,sh,2.0,5.0,10.0
1149,ta1-trace-2,2019-05-14T19:59:23.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1150,ta1-trace-2,2019-05-14T19:35:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1151,ta1-trace-2,2019-05-14T20:02:01.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1152,ta1-trace-2,2019-05-14T19:48:11.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1153,ta1-trace-2,2019-05-14T20:04:21.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1154,ta1-trace-2,2019-05-14T20:04:21.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1155,ta1-trace-2,2019-05-14T20:00:58.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1156,ta1-trace-2,2019-05-14T19:45:51.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1157,ta1-trace-2,2019-05-14T20:09:18.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1158,ta1-trace-2,2019-05-14T20:09:18.000000000-04:00,sshd,,EXECUTE,sh,1.0,5.0,10.0
1159,ta1-trace-2,2019-05-14T19:53:12.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1160,ta1-trace-2,2019-05-14T19:53:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1161,ta1-trace-2,2019-05-14T19:29:14.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1162,ta1-trace-2,2019-05-14T20:00:46.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1163,ta1-trace-2,2019-05-14T19:49:52.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1164,ta1-trace-2,2019-05-14T19:45:57.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
1165,ta1-trace-2,2019-05-14T19:46:33.000000000-04:00,sshd,,EXECUTE,sshd,1.0,5.0,10.0
